"Gene","Non-unique Gene name","Annotation","Number_pos_present_in","Number_neg_present_in","Number_pos_not_present_in","Number_neg_not_present_in","Sensitivity","Specificity","Odds_ratio","Naive_p","Bonferroni_p","Benjamini_H_p"
"group_4833","","hypothetical protein","129","204","73","1","63.86138613861386","0.4878048780487805","0.008662369057211926","9.343641598288382e-25","1.5020838233408403e-20","9.506859641397723e-23"
"srlR_6","","Glucitol operon repressor","120","201","82","4","59.4059405940594","1.951219512195122","0.029122679286494358","1.2247646159884488e-24","1.9689315966630302e-20","1.2383217589075661e-22"
"cdiA_2","","hypothetical protein","126","203","76","2","62.37623762376238","0.975609756097561","0.016333938294010888","1.3959247247857495e-24","2.2440885875655708e-20","1.3445078381861757e-22"
"group_14714","","hypothetical protein","123","202","79","3","60.89108910891089","1.4634146341463417","0.023123198395788944","1.47196677980074e-24","2.3663337952076694e-20","1.3445078381861757e-22"
"group_3044","","hypothetical protein","123","202","79","3","60.89108910891089","1.4634146341463417","0.023123198395788944","1.47196677980074e-24","2.3663337952076694e-20","1.3445078381861757e-22"
"ybbH_1","","putative HTH-type transcriptional regulator YbbH","123","202","79","3","60.89108910891089","1.4634146341463417","0.023123198395788944","1.47196677980074e-24","2.3663337952076694e-20","1.3445078381861757e-22"
"group_6274","","hypothetical protein","123","202","79","3","60.89108910891089","1.4634146341463417","0.023123198395788944","1.47196677980074e-24","2.3663337952076694e-20","1.3445078381861757e-22"
"group_6275","","hypothetical protein","123","202","79","3","60.89108910891089","1.4634146341463417","0.023123198395788944","1.47196677980074e-24","2.3663337952076694e-20","1.3445078381861757e-22"
"group_6276","","IS110 family transposase ISEc76","123","202","79","3","60.89108910891089","1.4634146341463417","0.023123198395788944","1.47196677980074e-24","2.3663337952076694e-20","1.3445078381861757e-22"
"group_6277","","hypothetical protein","123","202","79","3","60.89108910891089","1.4634146341463417","0.023123198395788944","1.47196677980074e-24","2.3663337952076694e-20","1.3445078381861757e-22"
"queD_2","","6-carboxy-5,6,7,8-tetrahydropterin synthase","123","202","79","3","60.89108910891089","1.4634146341463417","0.023123198395788944","1.47196677980074e-24","2.3663337952076694e-20","1.3445078381861757e-22"
"group_8129","","hypothetical protein","123","202","79","3","60.89108910891089","1.4634146341463417","0.023123198395788944","1.47196677980074e-24","2.3663337952076694e-20","1.3445078381861757e-22"
"group_8130","","hypothetical protein","123","202","79","3","60.89108910891089","1.4634146341463417","0.023123198395788944","1.47196677980074e-24","2.3663337952076694e-20","1.3445078381861757e-22"
"group_8131","","hypothetical protein","123","202","79","3","60.89108910891089","1.4634146341463417","0.023123198395788944","1.47196677980074e-24","2.3663337952076694e-20","1.3445078381861757e-22"
"group_8132","","hypothetical protein","123","202","79","3","60.89108910891089","1.4634146341463417","0.023123198395788944","1.47196677980074e-24","2.3663337952076694e-20","1.3445078381861757e-22"
"group_8133","","hypothetical protein","123","202","79","3","60.89108910891089","1.4634146341463417","0.023123198395788944","1.47196677980074e-24","2.3663337952076694e-20","1.3445078381861757e-22"
"group_8134","","hypothetical protein","123","202","79","3","60.89108910891089","1.4634146341463417","0.023123198395788944","1.47196677980074e-24","2.3663337952076694e-20","1.3445078381861757e-22"
"group_8135","","hypothetical protein","123","202","79","3","60.89108910891089","1.4634146341463417","0.023123198395788944","1.47196677980074e-24","2.3663337952076694e-20","1.3445078381861757e-22"
"group_8136","","hypothetical protein","123","202","79","3","60.89108910891089","1.4634146341463417","0.023123198395788944","1.47196677980074e-24","2.3663337952076694e-20","1.3445078381861757e-22"
"group_508","","hypothetical protein","51","154","151","51","25.247524752475247","24.878048780487806","0.11185172443450589","1.5617739246915147e-24","2.510707761334079e-20","1.4184789612056945e-22"
"glcA","","Glycolate permease GlcA","97","11","105","194","48.01980198019802","94.6341463414634","16.292640692640692","2.7595530852442404e-24","4.436257539838641e-20","2.4922795167632813e-22"
"elmGT","","Elloramycin glycosyltransferase ElmGT","119","200","83","5","58.91089108910891","2.4390243902439024","0.03584337349397591","5.491497370358706e-24","8.828131172588656e-20","4.93191685619478e-22"
"group_3772","","hypothetical protein","104","193","98","12","51.48514851485149","5.853658536585367","0.06598286983187057","6.618603743025045e-24","1.0640067377287062e-19","5.878490263694509e-22"
"epsM","","Type II secretion system protein M","98","12","104","193","48.51485148514851","94.14634146341463","15.155448717948717","6.618603743025045e-24","1.0640067377287062e-19","5.878490263694509e-22"
"cshA","","DEAD-box ATP-dependent RNA helicase CshA","122","201","80","4","60.396039603960396","1.951219512195122","0.03034825870646766","7.842345515093982e-24","1.2607354650065084e-19","6.9271179395962e-22"
"papA_2","","Pap fimbrial major pilin protein","61","162","141","43","30.198019801980198","20.975609756097562","0.11483232641625077","8.353432811100717e-24","1.3428978587125512e-19","7.338239665095908e-22"
"ulaC_2","","Ascorbate-specific PTS system EIIA component","117","199","85","6","57.920792079207914","2.9268292682926833","0.041501625775938515","8.436383268525625e-24","1.3562329742481796e-19","7.370831381783585e-22"
"fepA_2","","Ferrienterobactin receptor","125","202","77","3","61.88118811881188","1.4634146341463417","0.02410955381252411","9.395288532362348e-24","1.5103865844625711e-19","8.120357980981566e-22"
"ynbD","","putative protein YnbD","125","202","77","3","61.88118811881188","1.4634146341463417","0.02410955381252411","9.395288532362348e-24","1.5103865844625711e-19","8.120357980981566e-22"
"group_8514","","hypothetical protein","56","157","146","48","27.722772277227726","23.414634146341466","0.11726725416630311","1.2374823959076676e-23","1.9893766996611666e-19","1.0638378073054368e-21"
"htrE_3","","Outer membrane usher protein HtrE","72","171","130","34","35.64356435643564","16.585365853658537","0.11012145748987855","1.3043143253477144e-23","2.0968157094289855e-19","1.1153275050154178e-21"
"group_2672","","hypothetical protein","4","81","198","124","1.9801980198019802","60.48780487804878","0.030926549445067963","1.459244440746529e-23","2.3458813629441197e-19","1.241207070340804e-21"
"group_4935","","IS110 family transposase ISEc21","123","201","79","4","60.89108910891089","1.951219512195122","0.030984318911770264","1.9677857257211296e-23","3.163412332669288e-19","1.6562368233870617e-21"
"group_8104","","hypothetical protein","123","201","79","4","60.89108910891089","1.951219512195122","0.030984318911770264","1.9677857257211296e-23","3.163412332669288e-19","1.6562368233870617e-21"
"group_201","klcA_1","Antirestriction protein KlcA","23","117","179","88","11.386138613861387","42.926829268292686","0.09664326982762737","2.0586146896744178e-23","3.309428975120594e-19","1.723660924541976e-21"
"cdiA1_1","","hypothetical protein","129","203","73","2","63.86138613861386","0.975609756097561","0.017410081651933328","2.2320718251693142e-23","3.5882786661421896e-19","1.8592117441151243e-21"
"focC_2","","Chaperone protein FocC","126","202","76","3","62.37623762376238","1.4634146341463417","0.024622199062011463","2.354599940633278e-23","3.7852548645620574e-19","1.951162301320648e-21"
"group_1801","","IS200/IS605 family transposase IS200C","121","200","81","5","59.900990099009896","2.4390243902439024","0.03734567901234568","3.4543619343691434e-23","5.553232245691835e-19","2.8188996171024542e-21"
"ptsG_2","","PTS system glucose-specific EIICBA component","121","200","81","5","59.900990099009896","2.4390243902439024","0.03734567901234568","3.4543619343691434e-23","5.553232245691835e-19","2.8188996171024542e-21"
"group_913","","IS3 family transposase ISEc16","121","200","81","5","59.900990099009896","2.4390243902439024","0.03734567901234568","3.4543619343691434e-23","5.553232245691835e-19","2.8188996171024542e-21"
"group_6482","","hypothetical protein","56","156","146","49","27.722772277227726","23.902439024390244","0.12047769582016157","3.671756096100346e-23","5.902715100090916e-19","2.833142408179514e-21"
"papF","","Fimbrial adapter PapF","104","192","98","13","51.48514851485149","6.341463414634147","0.07185374149659864","3.771413755600995e-23","6.06292475350416e-19","2.833142408179514e-21"
"epsH","","Type II secretion system protein H","98","13","104","192","48.51485148514851","93.65853658536587","13.91715976331361","3.771413755600995e-23","6.06292475350416e-19","2.833142408179514e-21"
"group_1935","","hypothetical protein","98","13","104","192","48.51485148514851","93.65853658536587","13.91715976331361","3.771413755600995e-23","6.06292475350416e-19","2.833142408179514e-21"
"gspC2","","Type II secretion system protein C 2","98","13","104","192","48.51485148514851","93.65853658536587","13.91715976331361","3.771413755600995e-23","6.06292475350416e-19","2.833142408179514e-21"
"kpsU","","3-deoxy-manno-octulosonate cytidylyltransferase","98","13","104","192","48.51485148514851","93.65853658536587","13.91715976331361","3.771413755600995e-23","6.06292475350416e-19","2.833142408179514e-21"
"group_3698","","hypothetical protein","98","13","104","192","48.51485148514851","93.65853658536587","13.91715976331361","3.771413755600995e-23","6.06292475350416e-19","2.833142408179514e-21"
"epsE_2","","Type II secretion system protein E","98","13","104","192","48.51485148514851","93.65853658536587","13.91715976331361","3.771413755600995e-23","6.06292475350416e-19","2.833142408179514e-21"
"xcpW","","Type II secretion system protein J","98","13","104","192","48.51485148514851","93.65853658536587","13.91715976331361","3.771413755600995e-23","6.06292475350416e-19","2.833142408179514e-21"
"pppA","","Prepilin peptidase PppA","98","13","104","192","48.51485148514851","93.65853658536587","13.91715976331361","3.771413755600995e-23","6.06292475350416e-19","2.833142408179514e-21"
"kpsD","","Polysialic acid transport protein KpsD","98","13","104","192","48.51485148514851","93.65853658536587","13.91715976331361","3.771413755600995e-23","6.06292475350416e-19","2.833142408179514e-21"
"group_7495","","hypothetical protein","98","13","104","192","48.51485148514851","93.65853658536587","13.91715976331361","3.771413755600995e-23","6.06292475350416e-19","2.833142408179514e-21"
"kpsF","","Arabinose 5-phosphate isomerase KpsF","98","13","104","192","48.51485148514851","93.65853658536587","13.91715976331361","3.771413755600995e-23","6.06292475350416e-19","2.833142408179514e-21"
"yghG","","Lipoprotein YghG","98","13","104","192","48.51485148514851","93.65853658536587","13.91715976331361","3.771413755600995e-23","6.06292475350416e-19","2.833142408179514e-21"
"epsF_2","","Type II secretion system protein F","98","13","104","192","48.51485148514851","93.65853658536587","13.91715976331361","3.771413755600995e-23","6.06292475350416e-19","2.833142408179514e-21"
"epsG","","Type II secretion system protein G","98","13","104","192","48.51485148514851","93.65853658536587","13.91715976331361","3.771413755600995e-23","6.06292475350416e-19","2.833142408179514e-21"
"gspK_1","","Putative type II secretion system protein K","98","13","104","192","48.51485148514851","93.65853658536587","13.91715976331361","3.771413755600995e-23","6.06292475350416e-19","2.833142408179514e-21"
"group_1343","","hypothetical protein","54","154","148","51","26.732673267326735","24.878048780487806","0.12083187083187083","3.8907478770129523e-23","6.254766287086022e-19","2.9091936219004752e-21"
"group_6170","","hypothetical protein","64","0","138","205","31.683168316831683","100.0","inf","8.397322317538274e-23","1.349953535767453e-18","6.220984035794714e-21"
"tagD","","Glycerol-3-phosphate cytidylyltransferase","64","0","138","205","31.683168316831683","100.0","inf","8.397322317538274e-23","1.349953535767453e-18","6.220984035794714e-21"
"group_2402","","hypothetical protein","134","204","68","1","66.33663366336634","0.4878048780487805","0.009659746251441753","9.319622831084902e-23","1.4982225663252088e-18","6.3811898734189094e-21"
"group_3002","","hypothetical protein","134","204","68","1","66.33663366336634","0.4878048780487805","0.009659746251441753","9.319622831084902e-23","1.4982225663252088e-18","6.3811898734189094e-21"
"sfmM2","","L-tyrosine C(3)-methyltransferase","134","204","68","1","66.33663366336634","0.4878048780487805","0.009659746251441753","9.319622831084902e-23","1.4982225663252088e-18","6.3811898734189094e-21"
"group_4831","","hypothetical protein","134","204","68","1","66.33663366336634","0.4878048780487805","0.009659746251441753","9.319622831084902e-23","1.4982225663252088e-18","6.3811898734189094e-21"
"group_4832","","hypothetical protein","134","204","68","1","66.33663366336634","0.4878048780487805","0.009659746251441753","9.319622831084902e-23","1.4982225663252088e-18","6.3811898734189094e-21"
"group_6197","","hypothetical protein","134","204","68","1","66.33663366336634","0.4878048780487805","0.009659746251441753","9.319622831084902e-23","1.4982225663252088e-18","6.3811898734189094e-21"
"group_6198","","hypothetical protein","134","204","68","1","66.33663366336634","0.4878048780487805","0.009659746251441753","9.319622831084902e-23","1.4982225663252088e-18","6.3811898734189094e-21"
"group_6199","","hypothetical protein","134","204","68","1","66.33663366336634","0.4878048780487805","0.009659746251441753","9.319622831084902e-23","1.4982225663252088e-18","6.3811898734189094e-21"
"fabF_2","","3-oxoacyl-[acyl-carrier-protein] synthase 2","134","204","68","1","66.33663366336634","0.4878048780487805","0.009659746251441753","9.319622831084902e-23","1.4982225663252088e-18","6.3811898734189094e-21"
"lolA_2","","Outer-membrane lipoprotein carrier protein","134","204","68","1","66.33663366336634","0.4878048780487805","0.009659746251441753","9.319622831084902e-23","1.4982225663252088e-18","6.3811898734189094e-21"
"group_8020","","1,4-dihydroxy-2-naphthoyl-CoA hydrolase","134","204","68","1","66.33663366336634","0.4878048780487805","0.009659746251441753","9.319622831084902e-23","1.4982225663252088e-18","6.3811898734189094e-21"
"group_8021","","hypothetical protein","134","204","68","1","66.33663366336634","0.4878048780487805","0.009659746251441753","9.319622831084902e-23","1.4982225663252088e-18","6.3811898734189094e-21"
"group_8022","","hypothetical protein","134","204","68","1","66.33663366336634","0.4878048780487805","0.009659746251441753","9.319622831084902e-23","1.4982225663252088e-18","6.3811898734189094e-21"
"acpP_2","","Acyl carrier protein","134","204","68","1","66.33663366336634","0.4878048780487805","0.009659746251441753","9.319622831084902e-23","1.4982225663252088e-18","6.3811898734189094e-21"
"group_8024","","hypothetical protein","134","204","68","1","66.33663366336634","0.4878048780487805","0.009659746251441753","9.319622831084902e-23","1.4982225663252088e-18","6.3811898734189094e-21"
"papD_1","","Chaperone protein PapD","105","192","97","13","51.98019801980198","6.341463414634147","0.07329252577319588","9.407452102514814e-23","1.5123420000002815e-18","6.3811898734189094e-21"
"lutA_2","","Lactate utilization protein A","97","13","105","192","48.01980198019802","93.65853658536587","13.643956043956043","9.407452102514814e-23","1.5123420000002815e-18","6.3811898734189094e-21"
"glcB","","Malate synthase G","97","13","105","192","48.01980198019802","93.65853658536587","13.643956043956043","9.407452102514814e-23","1.5123420000002815e-18","6.3811898734189094e-21"
"group_7968","","hypothetical protein","97","13","105","192","48.01980198019802","93.65853658536587","13.643956043956043","9.407452102514814e-23","1.5123420000002815e-18","6.3811898734189094e-21"
"group_7969","","hypothetical protein","97","13","105","192","48.01980198019802","93.65853658536587","13.643956043956043","9.407452102514814e-23","1.5123420000002815e-18","6.3811898734189094e-21"
"rfbD","","dTDP-4-dehydrorhamnose reductase","28","123","174","82","13.861386138613863","40.0","0.10727969348659004","1.0837549188262346e-22","1.7422444075050548e-18","7.289725554414454e-21"
"rfbA","","Glucose-1-phosphate thymidylyltransferase 1","28","123","174","82","13.861386138613863","40.0","0.10727969348659004","1.0837549188262346e-22","1.7422444075050548e-18","7.289725554414454e-21"
